date,open,high,low,close,volume,currency,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,cpiaucns,cpiaucns_multiplier,cpi_adj_price,20d_vol_avg,100d_vol_avg,daily_diff,daily_returns,daily_volume_diff,daily_volume_pc_change,gain,loss,7d_avg_gain,7d_avg_loss,7d_rs,7d_rsi,14d_avg_gain,14d_avg_loss,14d_rs,14d_rsi,50d_avg_gain,50d_avg_loss,50d_rs,50d_rsi,200d_avg_gain,200d_avg_loss,200d_rs,200d_rsi,7d_force_index,14d_force_index,7d_cci,14d_cci,log_ret,7d_historic_volatility_of_risk-adjusted_return,14d_historic_volatility_of_risk-adjusted_return,252d_historic_volatility_of_risk-adjusted_return,7d_sharpe_ratio,14d_sharpe_ratio,50d_sharpe_ratio,200d_sharpe_ratio
2018-12-06,1.016,1.0202,0.9964,1.0028,285492,USD,-131950.08403361466,285492,,,,,522.7000868894922,,,1000.0,,,,,,0.0,0.0,,1.0302666666666667,0.9826666666666665,,0.4229691876750707,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.3231219688106357,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-07,1.0036,1.0185,0.9977,1.0052,388721,USD,-240343.43980284216,674213,,,-0.0010701762961094277,,1852.812859828759,,,1000.0,,,,,,0.0,0.0,,1.0291000000000001,0.9844999999999999,,0.4641255605381182,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.23932987634625036,0.23904393852989658,0.23932987634625036,,,,,,0.0024000000000001798,0.0023932987634625036,103229.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0023904393852989658,,,,,,,
2018-12-08,1.0052,1.0113,1.004,1.0053,218422,USD,-380971.302816537,892635,,,-0.0015039693803736234,,952.0546967496857,,,1000.099482690012,,,,,,0.0,0.0,,1.0241222222222224,0.9895222222222221,,0.45600513808606546,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,,1.0202,0.0,1.0,,,,,,,,,,,,,,,,,,,0.009948269001203158,0.00994777419372839,0.24930195452734782,,,,,,9.999999999998899e-05,9.948269001203158e-05,-170299.0,-2.6497205242712805,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.94777419372839e-05,,,,,,,
2018-12-09,1.0053,1.0119,1.0045,1.0073,140324,USD,-415104.16768139775,1032959,,,0.002900430432427519,,300.89761555835037,,,1002.0891364902508,,,,,,0.0,0.0,,1.0219166666666668,0.9922666666666666,,0.5070264193367071,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,,1.019876,0.0,0.0,,,,,,,,,,,,,,,,,,,0.19894558838158272,0.1987479537261032,0.4487435181492083,,,,,,0.0020000000000000018,0.001989455883815827,-78098.0,-0.5414065848889307,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.001987479537261032,,,,,,,
2018-12-10,1.0073,1.0146,1.0066,1.0079,154410,USD,-519330.9176813947,1187369,,,0.012434427822032041,,371.1429929662178,,,1002.0891364902508,,,,,,0.0,0.0,,1.0210733333333333,0.9941533333333332,,0.5106488360574579,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,,1.01955848,0.0,0.0,,,,,,,,,,,,,,,,,,,0.059565174228137785,0.05954744121967276,0.5085759872357487,,,,,,0.0005999999999999339,0.0005956517422813778,14086.0,-1.1803631334989373,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0005954744121967276,,,,,,,
2018-12-11,1.0079,1.014,1.0078,1.0125,210872,USD,-410493.7563910763,1398241,,,0.0008820516711561889,,1054.382760939867,,,1002.0891364902508,,,,,,0.0,0.0,,1.0205,0.9959999999999999,,0.6734693877551028,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,,1.0192473104,0.0,0.0,,,,,,,,,,,,,,,,,,,0.4563944835797029,0.4553561619861913,0.9672915835660101,,,,,,0.0045999999999999375,0.004563944835797029,56462.0,3.0083771120261256,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.004553561619861913,,,,,,,
2018-12-12,1.0113,1.0197,1.0028,1.0088,308787,USD,-500023.7149709596,1089454,,,0.0019155599167061423,,-165.99863940061152,,,1002.0891364902508,,,,,,0.0,0.0,,1.0214761904761906,0.995647619047619,,0.50921828908554,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,1.004,1.0192473104,1.0,0.0,,,,,,,,,,,,,,,,,,,-0.36543209876543914,-0.366101432998444,0.5983246908655815,,,,,,-0.0037000000000000366,-0.0036543209876543914,97915.0,0.7341751974779498,0.0,0.0,,,,,,,,,,,,,,,,,,,74.25101214574647,,-0.0036610143299844397,,,,,,,
2018-12-13,1.0088,1.0152,1.0044,1.0139,157286,USD,-380602.86311910953,1246740,,,-0.009956385183677937,,-333.24563321290634,,,1007.1552096426105,,,,,,0.0,0.0,,1.0215375000000002,0.9962374999999999,,0.6981225296442652,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,1.0028,1.0192473104,0.0,0.0,,,,,,,,,,,,,,,,,,,0.5055511498810672,0.504277530782441,1.1069006781013302,,,,,,0.0051000000000001044,0.005055511498810672,-151501.0,-2.547270591839861,0.01,0.0,0.0014285714285714286,0.0,inf,100.0,,,,,,,,,,,,,1745.8746000000172,,77.77777777778523,,0.005042775307824409,0.007810182710761038,,,19.925026336850408,,,
2018-12-14,1.0139,1.0157,1.0083,1.0129,266774,USD,-315711.8901461443,979966,,,0.006102543726150229,,532.0445034285003,,,1007.1552096426105,,,,,,0.0,0.0,,1.0213333333333336,0.9971999999999999,,0.6505524861878351,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0083,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,1.0028,1.0192473104,0.0,0.0,,,,,,,,,,,,,,,,,,,-0.09862905611994766,-0.09867772657827373,1.0071798962903777,,,,,,-0.001000000000000112,-0.0009862905611994766,109488.0,-1.7226882990871348,0.0,0.0,0.0014285714285714286,0.0,inf,100.0,,,,,,,,,,,,,2054.1597999999512,,99.73776223775967,,-0.0009867772657827373,0.008121565365513233,,,11.711980981389692,,,
2018-12-15,1.0129,1.0183,1.0107,1.0156,65106,USD,-296865.4164619322,1045072,,,0.029183178201701413,,-89.56924012424409,,,1009.8398962513924,,,,,,0.0,0.0,1.0098266666666667,1.0214466666666668,0.9982066666666665,2.3013850561812954,0.7484222604704525,0.0,0.0,,,,,,0.011620000000000052,,,,,,,,,,,,,,,,,,1.0087000000000002,,,1.0083,,0.0,0.0,0.0,,0.997754030054645,0.9939532056990203,,,,1.0031379999999999,1.0192473104,0.0,0.0,,,,,,,,,,,,,,,,,,1.0156,0.26656135847566986,0.26620671377720323,1.2764260071799205,,,,,,0.0027000000000001467,0.0026656135847566986,-201668.0,-2.841918749086658,0.0,0.0,0.0014285714285714286,0.0,inf,100.0,,,,,,,,,,,,,670.5917999999984,,164.90284005977546,,0.0026620671377720322,0.00816107526902988,,,17.13866595714131,,,
